tweet_id,sentiment,tweet,tokenized,compound,negative,neutral,positive
1695341325,happiness,if you want info on #ecomonday check out http://tinyurl.com/cpv32e &amp; follow @ecomonday . It's like #followfriday but green! (&amp; monday),if you want info on ecomonday check out http tinyurl com cpv e amp follow ecomonday it s like followfriday but green amp monday,0.2263,0.0,0.873,0.127
1695341518,happiness,@3squares i will!!! thanks,squar i will thank,0.3612,0.0,0.444,0.556
1695342108,happiness,@elliottja ha! Apparently I talk with a posh accent according to the ppl I saw in the Shire last+dressed very feminely! Makes you chuckle,elliottja ha appar i talk with a posh accent accord to the ppl i saw in the shire last dress veri femin make you chuckl,0.34,0.0,0.897,0.103
1695342205,happiness,@SongzYuuup http://twitpic.com/4gemf - I can definitely appreciate this. The simple things that make my day...,songzyuuup http twitpic com gemf i can definit appreci thi the simpl thing that make my day,0.0,0.0,1.0,0.0
1695342219,happiness,@RyanSeacrest Same here - coffee is the lifeline to all things good,ryanseacrest same here coffe is the lifelin to all thing good,0.4404,0.0,0.775,0.225
1695342296,happiness,"Going to the Star Trek premier tomorrow night, uber stoked. I don't care if I'm a nerd, Star Trek is amazecore!!",go to the star trek premier tomorrow night uber stoke i don t care if i m a nerd star trek is amazecor,0.3102,0.102,0.739,0.16
1695342370,happiness,@margaretcho learn tw-headed boy by nutreal milk hotel,margaretcho learn tw head boy by nutreal milk hotel,0.0,0.0,1.0,0.0
1695343419,happiness,philosophy final today! thank you @sportygirlie08 it's 3 days now!!!!,philosophi final today thank you sportygirli it s day now,0.3612,0.0,0.762,0.238
1695343542,happiness,call me einstein. got math test results: A-  hell yesss,call me einstein got math test result a hell yesss,-0.6808,0.365,0.635,0.0
1695343621,happiness,"going  back to bed  for a  nap, Im starving !!! tty l",go back to bed for a nap im starv tti l,0.0,0.0,1.0,0.0
1695343905,happiness,@sevenspoons I like mine green  Just somehow doesn't taste minty otherwise .. heh heh.,sevenspoon i like mine green just somehow doesn t tast minti otherwis heh heh,0.0772,0.218,0.612,0.17
1695343977,happiness,"@spinallhead Bom dia, Uï¿½tisson!",spinallhead bom dia u tisson,0.0,0.0,1.0,0.0
1695343996,happiness,"@David_N_Wilson C'mon, I like the superpower explanation better! LOL",david n wilson c mon i like the superpow explan better lol,0.802,0.0,0.423,0.577
1695344169,happiness,@ToffeeTFB It *was* a great day.,toffeetfb it wa a great day,0.6249,0.0,0.494,0.506
1695344249,happiness,@ginidietrich Weather reports of a week of upper 60s make me happy  Perfect running weather!,ginidietrich weather report of a week of upper s make me happi perfect run weather,0.5719,0.0,0.764,0.236
1695373801,happiness,@sln25373 hahaha i was like :O DOUGIE THATS HARSH!!! are you happy he replied?,sln hahaha i wa like o dougi that harsh are you happi he repli,0.4939,0.161,0.5,0.339
1695373940,happiness,@iseric ill buy you one,iser ill buy you one,-0.4215,0.412,0.588,0.0
1695373973,happiness,Last day of college today!,last day of colleg today,0.0,0.0,1.0,0.0
1695374364,happiness,"@kristyknox Sounds like fun... I think?! LOL! I naughty, should be ironing and watching NK porn on youtube instead! LMAO!",kristyknox sound like fun i think lol i naughti should be iron and watch nk porn on youtub instead lmao,0.91,0.0,0.528,0.472
1695374594,happiness,"just woke up..busy busy busy 2day...bake bbyshower cupcakes and jays bday cake, bleach hair again &amp; see my boo",just woke up busi busi busi day bake bbyshow cupcak and jay bday cake bleach hair again amp see my boo,0.0,0.0,1.0,0.0
1695374624,happiness,@what_tha lol  congrats!,what tha lol congrat,0.4215,0.0,0.517,0.483
1695374810,happiness,i'm glad we did a good job,i m glad we did a good job,0.7096,0.0,0.337,0.663
1695374988,happiness,@DonMcAllister  Now I need to find the Keynote one! At least I know where to go! #ScreenCastsOnline,donmcallist now i need to find the keynot one at least i know where to go screencastsonlin,0.0,0.0,1.0,0.0
1695375011,happiness,@SoulSistaNindy what did someone do? and good morning,soulsistanindi what did someon do and good morn,0.4404,0.0,0.707,0.293
1695375124,happiness,27 Followers  23 More....for Twitter Party!!!!!,follow more for twitter parti,0.0,0.0,1.0,0.0
1695375550,happiness,"@butterflydi i'll be back on it later today, got plenty of gold, but willing to help you out, if you need anything at all",butterflydi i ll be back on it later today got plenti of gold but will to help you out if you need anyth at all,0.5499,0.0,0.866,0.134
1695375573,happiness,Getting ready to to to school,get readi to to to school,0.0,0.0,1.0,0.0
1695375699,happiness,School... haha well I hope Today is fun. I will post my regular updates during the day. Follow Me and Stay Updated!,school haha well i hope today is fun i will post my regular updat dure the day follow me and stay updat,0.8834,0.0,0.586,0.414
1695375769,happiness,Hey @robluketic &quot;keep clear&quot;   (robluketic live &gt; http://ustre.am/2w5v),hey robluket quot keep clear quot robluket live gt http ustr am w v,0.5719,0.0,0.68,0.32
1695375836,happiness,Looks like the sun is making a comeback in the midwest!!!! Happy Monday to me,look like the sun is make a comeback in the midwest happi monday to me,0.3612,0.0,0.839,0.161
1695376124,happiness,@RX2904 Nice! You should submit that to failblog.org,rx nice you should submit that to failblog org,0.4215,0.0,0.741,0.259
1695376165,happiness,@Vacant_Stained http://twitpic.com/4jhe5 - I LOVE it!  that is just so awesome,vacant stain http twitpic com jhe i love it that is just so awesom,0.6369,0.0,0.741,0.259
1695376339,happiness,@dougiemcfly   god peppermint mochas frappachinos are amazing...  and addicting,dougiemcfli god peppermint mocha frappachino are amaz and addict,0.2732,0.0,0.792,0.208
1695376396,happiness,this is my second to last biology and the first time that i have ever been on time. Haha.,thi is my second to last biolog and the first time that i have ever been on time haha,0.4588,0.0,0.85,0.15
1695376461,happiness,"@Madinafire Buying my copy today, so excited! Need to learn it for friday  Good luck in sheffield",madinafir buy my copi today so excit need to learn it for friday good luck in sheffield,0.7096,0.0,0.718,0.282
1695376948,happiness,"@catatonickid @YogaChicky  @shiv379 Shiv, his place, slowly I hope",catatonickid yogachicki shiv shiv hi place slowli i hope,0.4404,0.0,0.707,0.293
1695377370,happiness,"@rozarin whaa?  you really should.  2 and 3 are definitely optional, though.  I liked them, but I'm also crazy.",rozarin whaa you realli should and are definit option though i like them but i m also crazi,0.1901,0.0,0.889,0.111
1695377507,happiness,Liking the Windows 7 Release Candidate so far... (also liking my new video card and terabyte harddisk  ),like the window releas candid so far also like my new video card and terabyt harddisk,0.6124,0.0,0.737,0.263
1695407682,happiness,"@goofygeorge You are totally welcome to come hang out on my wiki  Do it, do it!",goofygeorg you are total welcom to come hang out on my wiki do it do it,0.0,0.0,1.0,0.0
1695408004,happiness,@peacePEACEout I totally did go! and he was AMAZING. He's is the reason I bought the tix. He only did 3 songs. But Blood Bank was 1.,peacepeaceout i total did go and he wa amaz he s is the reason i bought the tix he onli did song but blood bank wa,0.0,0.0,1.0,0.0
1695408107,happiness,Beautiful monday morning  so happy  http://myloc.me/tCt,beauti monday morn so happi http myloc me tct,0.0,0.0,1.0,0.0
1695408121,happiness,Happy Star Wars day everyone,happi star war day everyon,-0.5994,0.494,0.506,0.0
1695408290,happiness,@abbyhangsi thanks gail  imma try this one day! looks yummy! geezzz. after my siargao trip nlng pla. heheh.,abbyhangsi thank gail imma tri thi one day look yummi geezzz after my siargao trip nlng pla heheh,0.3612,0.0,0.872,0.128
1695408616,happiness,"@Elise_Smith they are very yummy, i'm eating one too!  BAGELS!",elis smith they are veri yummi i m eat one too bagel,0.0,0.0,1.0,0.0
1695408739,happiness,"JONAS is awesome! I just watched Groovy Movies  Frankie,, was weird lol",jona is awesom i just watch groovi movi franki wa weird lol,0.2732,0.126,0.667,0.207
1695408949,happiness,&quot;I love knowledge. I love thinkin. Fressshman. Fressshman.&quot; pellericious math song,quot i love knowledg i love thinkin fressshman fressshman quot pellerici math song,0.8555,0.0,0.517,0.483
1695409119,happiness,@dannywood glad u could check in with us today. keep in touch.,dannywood glad u could check in with us today keep in touch,0.4588,0.0,0.769,0.231
1695409337,happiness,@PHILIPGRANGER Thanks for the follow! (raises hand) I am,philipgrang thank for the follow rais hand i am,0.6908,0.0,0.513,0.487
1695409429,happiness,is going to work an amazing charity event for big brothers big sisters. i don't mind working if its for a good cause,is go to work an amaz chariti event for big brother big sister i don t mind work if it for a good caus,0.4404,0.0,0.873,0.127
1695409753,happiness,"@macpowell I'M AWAKE, AND HAPPY!",macpowel i m awak and happi,0.0,0.0,1.0,0.0
1695410021,happiness,Such a beautiful morning,such a beauti morn,0.0,0.0,1.0,0.0
1695410026,happiness,Good morning,good morn,0.4404,0.0,0.256,0.744
1695410435,happiness,Saw Xmen Origins on Sat! By far the BEST Xmen movie! AMAZING!!!,saw xmen origin on sat by far the best xmen movi amaz,0.6369,0.0,0.724,0.276
1695410488,happiness,good morning. have to get ready to go to the hospital and get a cat scan. best wishes to you.,good morn have to get readi to go to the hospit and get a cat scan best wish to you,0.8689,0.0,0.62,0.38
1695410624,happiness,"cALL mE wiErD, bUt I jUs LuV rAiNy DaYs! MaKeS mE feeL sO waRm &amp; cOzY iNsIdE  LoL",call me wierd but i ju luv raini day make me feel so warm amp cozi insid lol,0.7868,0.0,0.684,0.316
1695410880,happiness,@mwahihi Yes. Nag twitter. HAHA  Thanks. LM.,mwahihi ye nag twitter haha thank lm,0.4588,0.208,0.333,0.458
1695411055,happiness,Got 5 new followers yesterday! Yay  Just need 11 more til 50,got new follow yesterday yay just need more til,0.5267,0.0,0.702,0.298
1695411080,happiness,Today is check in day for week 12 of the Artist's Way! Hurray time to celebrate another good completed journey.,today is check in day for week of the artist s way hurray time to celebr anoth good complet journey,0.765,0.0,0.72,0.28
1695411285,happiness,Today is Will's first baseball game!  GO BATS!,today is will s first basebal game go bat,0.0,0.0,1.0,0.0
1695411321,happiness,@DanielleBean peace &amp; quiet.  Enjoy it while it lasts!,daniellebean peac amp quiet enjoy it while it last,0.4939,0.0,0.714,0.286
1695411690,happiness,Good day all. Let's see what we can get accomplished today together.,good day all let s see what we can get accomplish today togeth,0.6908,0.0,0.637,0.363
1695440968,happiness,Finally upgraded to Spotify premium - exceeded my threshold of awesomeness some time ago. Now where's the iPhone app &amp; remote @spotify?,final upgrad to spotifi premium exceed my threshold of awesom some time ago now where s the iphon app amp remot spotifi,0.0,0.0,1.0,0.0
1695441046,happiness,Good Monday to all. It's still wet outside but inside I'm sunny  I'm feeling a surge of warmth and energy. This will be a good day!,good monday to all it s still wet outsid but insid i m sunni i m feel a surg of warmth and energi thi will be a good day,0.8689,0.0,0.66,0.34
1695441266,happiness,@vbnavarro Love that song! Happy Monday,vbnavarro love that song happi monday,0.6369,0.0,0.543,0.457
1695441411,happiness,@thomassmith Yo Thomas! thanks for the follow  Social Media Director at Disney? That's awesome! I'd like to learn more! Lets do lunch,thomassmith yo thoma thank for the follow social media director at disney that s awesom i d like to learn more let do lunch,0.6124,0.0,0.792,0.208
1695441969,happiness,YAY!  A bright and shiny new week to play with,yay a bright and shini new week to play with,0.8271,0.0,0.408,0.592
1695442013,happiness,@TheFifthSister So happy you came and said hi! Twas very nice to meet you indeed  Thanks so much for coming over and talking to me,thefifthsist so happi you came and said hi twa veri nice to meet you inde thank so much for come over and talk to me,0.6486,0.0,0.813,0.187
1695442169,happiness,@elderwand oh i see   so what are you having today?? hehe,elderwand oh i see so what are you have today hehe,0.0,0.0,1.0,0.0
1695442365,happiness,"@sweetemmaxxx yeeh. i also have a thing for drummers  basically, all guys have 2 do is play an instrument or sing and im all theirs :p",sweetemmaxxx yeeh i also have a thing for drummer basic all guy have do is play an instrument or sing and im all their p,0.34,0.0,0.897,0.103
1695442416,happiness,were you born in a barn? would you like some hay? 8-)(8) youtube the mother song,were you born in a barn would you like some hay youtub the mother song,0.3612,0.0,0.839,0.161
1695442486,happiness,@MikeyConner Hey I bought that Porter Cable 4-piece set.  My new drill has an LED light near the trigger.  Oh I'm so happy.,mikeyconn hey i bought that porter cabl piec set my new drill ha an led light near the trigger oh i m so happi,0.34,0.0,0.893,0.107
1695442779,happiness,Listening to olivia play!!  lol!,listen to olivia play lol,0.6369,0.0,0.366,0.634
1695442874,happiness,"Starting my internship today, pretty excited!",start my internship today pretti excit,0.0,0.0,1.0,0.0
1695443001,happiness,Brooklyn!!! We went hard!!! Now back up top!! But 1st Hajji's...yea again  http://tinyurl.com/codla7 http://ti.. http://tinyurl.com/cr8hjs,brooklyn we went hard now back up top but st hajji s yea again http tinyurl com codla http ti http tinyurl com cr hj,0.0516,0.049,0.894,0.057
1695443140,happiness,May the 4th be with you,may the th be with you,0.0,0.0,1.0,0.0
1695443180,happiness,jb are so cute!  lmfao -giggles-,jb are so cute lmfao giggl,0.8246,0.0,0.344,0.656
