id,sentiment,tweet,snowball_stemmed_tweets,preprocessed_tweets,sent_negative,sent_neutral,sent_positive,snowball_negative,snowball_neutral,snowball_pos
1961261937,happiness,Hallooo bayern!hallooo stau!,hallooo bayernhallooo stau,hallooo bayernhallooo stau,0.0,1.0,0.0,0.0,1.0,0.0
1961262703,sadness,@lexie_98 Kevin can't leave work until 2,mentionher kevin cant leav work 2,mentionhere kevin cant leave work 2,0.0,0.777,0.223,0.0,1.0,0.0
1961263203,sadness,Head ache  Tom's call time is really early because the shows will start at 2:30PM. Recovered like 150+ photos already... 700 more to go!,head ach tom call time realli earli show start 230pm recov like 150 photo alreadi 700 go,head ache toms call time really early shows start 230pm recovered like 150 photos already 700 go,0.129,0.746,0.124,0.0,0.865,0.135
1961263656,happiness,@ShannonGrissom @grannypig #followfriday thank you!  I'm still not even close to what I had as @GottaLaff,mentionher mentionher followfriday thank im still even close mentionher,mentionhere mentionhere followfriday thank im still even close mentionhere,0.0,0.762,0.238,0.0,0.762,0.238
1961264123,sadness,"@RoxieDax Ten hours ago, I was was sleeping, sorry.",mentionher ten hour ago sleep sorri,mentionhere ten hours ago sleeping sorry,0.206,0.794,0.0,0.0,1.0,0.0
1961265994,sadness,is in route 2 da' beach! No sun yet,rout 2 da beach sun yet,route 2 da beach sun yet,0.0,1.0,0.0,0.0,1.0,0.0
1961266148,sadness,Aww nobody likes the album I posted after a million attempts  Boohoo,aww nobodi like album post million attempt boohoo,aww nobody likes album posted million attempts boohoo,0.0,0.714,0.286,0.0,0.737,0.263
1961268054,sadness,"I was supported to do things I didn't like,, n when I was about to do what I intrested in,, mom always refused it...",support thing didnt like n intrest mom alway refus,supported things didnt like n intrested mom always refused,0.371,0.431,0.198,0.195,0.555,0.25
1961268137,sadness,I really miss my phone  i cant wait till my new one comes,realli miss phone cant wait till new one come,really miss phone cant wait till new one comes,0.191,0.809,0.0,0.167,0.833,0.0
1961268227,sadness,now the pic wont load up on twitter,pic wont load twitter,pic wont load twitter,0.0,1.0,0.0,0.0,1.0,0.0
1961268384,sadness,@novemberlight I sometimes fail,mentionher sometim fail,mentionhere sometimes fail,0.636,0.364,0.0,0.636,0.364,0.0
1961268446,sadness,@fossiloflife was being sarcy as usual,mentionher sarci usual,mentionhere sarcy usual,0.0,1.0,0.0,0.0,1.0,0.0
1961268658,sadness,"@SpookyJenB @diver4skynsea Stop it, you are makin' me sad",mentionher mentionher stop makin sad,mentionhere mentionhere stop makin sad,0.639,0.361,0.0,0.639,0.361,0.0
1961269073,happiness,@socallove yeah  it will get better though  i know it!,mentionher yeah get better though know,mentionhere yeah get better though know,0.0,0.44,0.56,0.0,0.44,0.56
1961269403,happiness,I'm packed up &amp; leaving my Canterbury office &amp; my fab QA&amp;V colleagues for the last time   A great bunch of people. I will miss you xx,im pack amp leav canterburi offic amp fab qaampv colleagu last time great bunch peopl miss xx,im packed amp leaving canterbury office amp fab qaampv colleagues last time great bunch people miss xx,0.07,0.617,0.313,0.07,0.617,0.313
1961269902,sadness,bad hair day,bad hair day,bad hair day,0.636,0.364,0.0,0.636,0.364,0.0
1961276730,sadness,@ToyStory2wasOk The party has to be moved to next weekend  ..stupid weather.,mentionher parti move next weekend stupid weather,mentionhere party moved next weekend stupid weather,0.306,0.45,0.243,0.362,0.638,0.0
1961277076,sadness,@sirhova I was supposed to go to philly as well....bailed out last minute,mentionher suppos go philli wellbail last minut,mentionhere supposed go philly wellbailed last minute,0.0,1.0,0.0,0.0,1.0,0.0
1961278423,sadness,@Cinderell4 bad luck  oh well next time you will be more lucky...,mentionher bad luck oh well next time lucki,mentionhere bad luck oh well next time lucky,0.227,0.26,0.513,0.257,0.368,0.375
1961278872,sadness,"Really good concepts at #mozconcept. I *really* love to send something mine, but no time",realli good concept mozconcept realli love send someth mine time,really good concepts mozconcept really love send something mine time,0.0,0.51,0.49,0.0,0.53,0.47
1961280467,sadness,Ugh - car got stolen sometime between yesterday evening and this morning when husband was due to go to work  Like we can afford this???,ugh car got stolen sometim yesterday even morn husband due go work like afford,ugh  car got stolen sometime yesterday evening morning husband due go work like afford,0.308,0.564,0.128,0.308,0.564,0.128
1961280999,happiness,My Degree  [Tear] happy moment!  http://mypict.me/1ZpF,degre tear happi moment urlher,degree tear happy moment urlhere,0.0,0.519,0.481,0.0,1.0,0.0
1961281663,happiness,Have a happy Friday and weekend everyone .. TGIF for me is nothing,happi friday weekend everyon tgif noth,happy friday weekend everyone  tgif nothing,0.0,0.364,0.636,0.0,0.602,0.398
1961281760,sadness,im sad about missing out on the opportunity to be in valencia's new video.,im sad miss opportun valencia new video,im sad missing opportunity valencias new video,0.438,0.331,0.231,0.485,0.515,0.0
1961281804,happiness,"@mariamariamaria i'm sorry you aren't feeling too good, mama  I'm heading up today @ 4, i'll be calling you ..",mentionher im sorri arent feel good mama im head today 4 ill call,mentionhere im sorry arent feeling good mama im heading today  4 ill calling ,0.496,0.504,0.0,0.342,0.658,0.0
1961281805,sadness,Leaving NOLA today  Counting down the seconds 'til I start crying. Love this place so much.,leav nola today count second til start cri love place much,leaving nola today counting seconds til start crying love place much,0.19,0.552,0.258,0.0,0.704,0.296
1961282068,happiness,@AnnaSaccone Seeing my friends and doing coursework  I have the weekend off work so I am happy!,mentionher see friend coursework weekend work happi,mentionhere seeing friends coursework weekend work happy,0.0,0.424,0.576,0.0,0.652,0.348
1961282406,happiness,"@alliemunchkin :3, Youtube loves my HD videos  well maybe.",mentionher 3 youtub love hd video well mayb,mentionhere 3 youtube loves hd videos well maybe,0.0,0.463,0.537,0.0,0.442,0.558
1961283172,sadness,"@AliceS1 hey, I can't make it to Makers tonight",mentionher hey cant make maker tonight,mentionhere hey cant make makers tonight,0.0,1.0,0.0,0.0,1.0,0.0
1961283943,happiness,Licking chocolate crumbs off a Twirl wrapper like Zammo on smack,lick chocol crumb twirl wrapper like zammo smack,licking chocolate crumbs twirl wrapper like zammo smack,0.0,0.737,0.263,0.0,0.737,0.263
1961284750,sadness,"@cbobcreson @silatjunkie  So, @kfrieze just pointed out to me that she has not been able to be involved in this convo for lack an iPhone",mentionher mentionher mentionher point abl involv convo lack iphon,mentionhere mentionhere mentionhere pointed able involved convo lack iphone,0.223,0.777,0.0,0.223,0.777,0.0
1961286197,sadness,"It has been 24 hours now, since I had my dog put to sleep.  RIP my old friend.",24 hour sinc dog put sleep rip old friend,24 hours since dog put sleep rip old friend,0.0,0.714,0.286,0.0,0.714,0.286
1961286235,sadness,"I wouldn't mind some sunshine and a walk. Where are you, summer??",wouldnt mind sunshin walk summer,wouldnt mind sunshine walk summer,0.396,0.604,0.0,0.0,1.0,0.0
1961286703,sadness,@windycitypretty that is sickening... Just shoot at will? Smh... Prayers for his family...,mentionher sicken shoot smh prayer famili,mentionhere sickening shoot smh prayers family,0.73,0.27,0.0,0.717,0.283,0.0
1961287379,sadness,"@Annie713 It's ugly and gray outside even in San Diego. Not too cold, will get to 70, but May-gray June-gloom for us all",mentionher ugli gray outsid even san diego cold get 70 maygray junegloom us,mentionhere ugly gray outside even san diego cold get 70 maygray junegloom us,0.216,0.784,0.0,0.0,1.0,0.0
1961287802,sadness,Finally got a call for marriage counseling 3 days late....,final got call marriag counsel 3 day late,finally got call marriage counseling 3 days late,0.0,1.0,0.0,0.0,1.0,0.0
1961289110,happiness,finally got out of a 12 km traffic jam. we'll probably not be able to make it in time for a few laps tonight,final got 12 km traffic jam well probabl abl make time lap tonight,finally got 12 km traffic jam well probably able make time laps tonight,0.0,0.851,0.149,0.0,0.851,0.149
1961289509,sadness,Smart cars are the most worthless cars ever made. &amp; it makes me sad how many of them I see anymore.,smart car worthless car ever made amp make sad mani see anymor,smart cars worthless cars ever made amp makes sad many see anymore,0.339,0.508,0.153,0.339,0.508,0.153
1961290660,sadness,"@mmitchelldaviss mitchell i tryed to add you on xbox live lastnight during when i was in your live show, but your friends list is full",mentionher mitchel tri add xbox live lastnight live show friend list full,mentionhere mitchell tryed add xbox live lastnight live show friends list full,0.0,0.78,0.22,0.0,0.775,0.225
1961293583,sadness,"Gus, formally known as world's ugliest dog has died  We'll miss you, Gus http://bit.ly/exjcn",gus formal known world ugliest dog die well miss gus urlher,gus formally known worlds ugliest dog died well miss gus urlhere,0.497,0.387,0.116,0.505,0.38,0.114
1961293657,happiness,@nicolahunt nice way 2 end the week...,mentionher nice way 2 end week,mentionhere nice way 2 end week,0.0,0.588,0.412,0.0,0.588,0.412
1961294009,sadness,Finally sunny days and I'm too sick to go outside and play.,final sunni day im sick go outsid play,finally sunny days im sick go outside play,0.244,0.37,0.385,0.282,0.513,0.205
1961294895,sadness,so freaking tired.  It's like my body refuses to move.,freak tire like bodi refus move,freaking tired like body refuses move,0.509,0.268,0.223,0.309,0.426,0.266
1961295778,sadness,I fell! I think my knee is broken  but I look fabulous,fell think knee broken look fabul,fell think knee broken look fabulous,0.295,0.381,0.324,0.383,0.617,0.0
1961296117,happiness,"Thanks everyone. Unfortunately nothing can be done. The sales speak for themselves, and if that doesn't convince Diamond, nothing will.",thank everyon unfortun noth done sale speak doesnt convinc diamond noth,thanks everyone unfortunately nothing done sales speak doesnt convince diamond nothing,0.384,0.435,0.18,0.15,0.665,0.185
1961296251,sadness,now my ds just died  whatta letdown!,ds die whatta letdown,ds died whatta letdown,0.545,0.455,0.0,0.565,0.435,0.0
1961297439,sadness,"@IzzyJ_Is_Here oh hun, i'm sorry... out of everything you've been through, the last thing you deserve is to be unhappy at home..",mentionher oh hun im sorri everyth youv last thing deserv unhappi home,mentionhere oh hun im sorry everything youve last thing deserve unhappy home,0.291,0.709,0.0,0.0,1.0,0.0
1961298167,happiness,@lanceseabourn I know  but this sub is sooooo good,mentionher know sub sooooo good,mentionhere know sub sooooo good,0.0,0.58,0.42,0.0,0.58,0.42
1961298594,happiness,Whistling while you work = LAME! lol,whistl work lame lol,whistling work  lame lol,0.368,0.263,0.368,0.368,0.263,0.368
1961299367,sadness,WALC-ers are you ready to cry? its going to be a long day of reminiscing,walcer readi cri go long day reminisc,walcers ready cry going long day reminiscing,0.292,0.472,0.236,0.0,1.0,0.0
1961299868,sadness,@banjoist123 may I ask what bluegrass means? Sorry in advance for looking a bit silly by asking,mentionher may ask bluegrass mean sorri advanc look bit silli ask,mentionhere may ask bluegrass means sorry advance looking bit silly asking,0.114,0.789,0.096,0.0,1.0,0.0
1961363072,sadness,not long in from sunbathing and burnt,long sunbath burnt,long sunbathing burnt,0.0,1.0,0.0,0.0,1.0,0.0
1961363292,sadness,"@ShellyKramer I've had a fever for the past 48 hours. You should see me. I'm unshaven, puffy face and look pathetic!",mentionher ive fever past 48 hour see im unshaven puffi face look pathet,mentionhere ive fever past 48 hours see im unshaven puffy face look pathetic,0.236,0.764,0.0,0.0,1.0,0.0
1961363882,sadness,"@morgret Probably not, kinda expensive and we have to work. Most people have off weekends, we work.",mentionher probabl kinda expens work peopl weekend work,mentionhere probably kinda expensive work people weekends work,0.0,1.0,0.0,0.0,1.0,0.0
1961365936,happiness,@KirstynSmith I spent 3 hours sitting out in the sun - picnic lunch + ice cream = win. We should have had a BBQ today,mentionher spent 3 hour sit sun picnic lunch ice cream win bbq today,mentionhere spent 3 hours sitting sun  picnic lunch  ice cream  win bbq today,0.0,0.743,0.257,0.0,0.743,0.257
1961366316,sadness,Headache,headach,headache,0.0,1.0,0.0,0.0,1.0,0.0
1961367642,sadness,@devontebrown its cuz you love me. dont make me sad,mentionher cuz love dont make sad,mentionhere cuz love dont make sad,0.0,0.372,0.628,0.0,0.372,0.628
1961369097,happiness,want food too,want food,want food,0.0,0.435,0.565,0.0,0.435,0.565
1961369306,happiness,@indiepixie omg a roach was in my room for the first time ever in this apartment today. I hope I don't have Patricia luck next,mentionher omg roach room first time ever apart today hope dont patricia luck next,mentionhere omg roach room first time ever apartment today hope dont patricia luck next,0.143,0.69,0.167,0.143,0.69,0.167
1961369507,sadness,NOO!! XBOX got red rings of death,noo xbox got red ring death,noo xbox got red rings death,0.438,0.562,0.0,0.438,0.562,0.0
1961369742,sadness,favorite shirt ruined:death by bleach  #fb,favorit shirt ruineddeath bleach fb,favorite shirt ruineddeath bleach fb,0.0,0.571,0.429,0.0,1.0,0.0
1961370161,sadness,Missed getting my &quot;Twilight&quot; jacket @ modcloth! Man I wish I didn't have long monkey arms and could of gotten the L instead!!,miss get quottwilightquot jacket modcloth man wish didnt long monkey arm could gotten l instead,missed getting quottwilightquot jacket  modcloth man wish didnt long monkey arms could gotten l instead,0.13,0.71,0.16,0.098,0.736,0.166
1961370766,happiness,well im gonna go shower now. gotta get rdy 4 movies in a couple hours!   byeee   ~~  Esther &lt;3    p.s.s i miss u katherine,well im gon na go shower got ta get rdi 4 movi coupl hour byeee esther lt3 pss miss u katherin,well im gonna go shower gotta get rdy 4 movies couple hours byeee  esther lt3 pss miss u katherine,0.086,0.802,0.112,0.077,0.821,0.101
